 year   CV   CS   DPM   RPM   BIO   HUM
  1923.0   701.6625804495895   1780.6277333657174   4.998233672431899   434.33781434779814   34.85402043558175   1306.437664957982 
  1924.0   702.4695038583944   1781.8308267258851   4.939770288276748   435.25146209081   34.90857091875108   1306.73102266156 
  1925.0   702.8133724892896   1781.6671756368323   4.858019521272154   434.9194424223484   34.91373101368211   1306.9759824026169 
  1926.0   703.4564285046276   1779.7275058199532   4.777561075252902   432.9546664087606   34.85798664311006   1307.137291031255 
  1927.0   704.3432708004008   1778.7725106219348   4.937818667276768   431.81934595821104   34.78587643027208   1307.229469242755 
  1928.0   705.3778400941387   1779.6250564613529   4.939005676879327   432.4839104491784   34.799373730362824   1307.4027659501876 
  1929.0   706.8014075283346   1781.0958378134267   5.000569382541065   433.64071385159735   34.84114733549262   1307.6134076680023 
  1930.0   707.6862040278812   1781.3106219373615   4.881212779449203   433.745796193378   34.865051842318486   1307.8185609409452 
  1931.0   708.2764857630032   1780.8997996873059   4.846542429525139   433.2265080754245   34.84953608531474   1307.9772119608372 
  1932.0   708.8329360068103   1781.0643724821525   4.930358755230899   433.16314775709674   34.83795567861376   1308.13291112698 
  1933.0   708.7449385198368   1781.7219945187742   4.916502103950405   433.63387324592856   34.85620659823669   1308.3154133411392 
  1934.0   709.2267662863173   1781.4542259754055   4.867386138393939   433.2752591078216   34.8461332771485   1308.4654479285464 
  1935.0   710.2039578241483   1781.6296730957538   4.917846022524604   433.2502087890408   34.844197231700065   1308.6174204143276 
  1936.0   710.7068396075898   1782.4415895435807   4.972372669984834   433.8181027933408   34.86147095547728   1308.7896427904886 
  1937.0   711.2815910500577   1782.2951430300504   4.8444429599774015   433.6137061813958   34.872339276493165   1308.9646551517833 
  1938.0   712.2636382213338   1782.122183803306   4.880779914577467   433.26721664042617   34.86072527242262   1309.1134632154865 
  1939.0   713.1918286228803   1782.132814970997   4.9549742016874685   433.09619274533856   34.84413870933495   1309.2375097577183 
  1940.0   713.5173599534975   1783.4332971644312   4.9683629928512385   434.15176493674403   34.88566841991262   1309.4274998856895 
  1941.0   713.1073673360286   1782.3286064194276   4.768375862206926   433.1375483920071   34.867109905887254   1309.5555716395907 
  1942.0   713.5828476378542   1782.5660128495222   4.960817543391315   433.1127644539883   34.84072354657074   1309.651706905546 
  1943.0   713.4488828427486   1783.7098848325904   4.943348606796135   434.066120482594   34.87526637092381   1309.8251491004212 
  1944.0   713.7130350353963   1784.5481757461152   4.9437481588208065   434.70602108377585   34.90103852940317   1309.997365760449 
  1945.0   714.2992177007953   1785.4041962005113   4.911259552253152   435.3474282958266   34.94131773371835   1310.204189090987 
  1946.0   713.7639371777727   1784.9620379143314   4.802504555622457   434.84681798000145   34.94015899454766   1310.3725565010727 
  1947.0   713.0986702348723   1782.8532099867232   4.774778861395487   432.78900853604034   34.858205030852915   1310.4312155876862 
