 year   CV   CS   DPM   RPM   BIO   HUM
  2085.0   879.7695992768847   1830.6169368367275   4.903771841500462   452.94487533879106   35.646949286834406   1337.1213408956305 
  2086.0   880.7377353411207   1831.0845570552667   4.751709240974226   453.41166372249137   35.68791210298397   1337.2332712181926 
  2087.0   882.0385023670613   1831.7445410068576   4.811214983770405   453.913308450911   35.70243336588766   1337.3175833334399 
  2088.0   882.054773050967   1829.8868421468742   4.640607732012811   452.2665141053099   35.653135763401686   1337.3265843266906 
  2089.0   883.1317469396041   1829.0645113833846   4.7790453815011675   451.43256556707314   35.588212647211776   1337.2646876888525 
  2090.0   883.6352670414501   1828.9240257646716   4.724667859289511   451.3630946130242   35.581486220069515   1337.2547768321192 
  2091.0   883.3926015259841   1827.4985140307172   4.662960833250661   450.13779654685   35.522712451362075   1337.175043222194 
  2092.0   883.5699915079301   1827.219144928152   4.735936903736288   449.91785813282905   35.48447933610291   1337.0808714812952 
  2093.0   883.965287862877   1826.3934130166854   4.72893867479602   449.2778943480046   35.439072976237505   1336.9475080212092 
  2094.0   885.6170919141549   1827.2472173977856   4.888046782760082   450.1001189333031   35.43600212671256   1336.8230479367471 
  2095.0   886.7412179877713   1828.3650617808883   4.758745599673117   451.26543258114106   35.50737835054612   1336.8335055997206 
  2096.0   886.8754737880171   1826.6700848175167   4.5968331950728345   449.8751918763463   35.4684344110413   1336.729624961039 
  2097.0   887.469660230222   1826.3468824500696   4.774589858803564   449.56154514030743   35.41906581655591   1336.591680671652 
  2098.0   888.3198855996925   1828.5207585456892   4.892840298979601   451.52768851714086   35.48519606557624   1336.6150339344854 
  2099.0   887.9921721194394   1829.2447090285766   4.7154781867863935   452.2765364108085   35.55374135681295   1336.6989513558442 
  2100.0   886.9247576068323   1827.645685238987   4.600924075811707   450.87109571752404   35.51549358029793   1336.6581714685763 
  2101.0   886.3229897323407   1827.041513919459   4.731612075405094   450.2912410290425   35.460675993244166   1336.5579847070242 
  2102.0   886.4689701540843   1827.5105145050586   4.771939499785358   450.75477675797083   35.46524800970943   1336.5185494803973 
  2103.0   886.6871160917714   1827.644838571541   4.745927592870304   450.91457403741447   35.477593176853475   1336.5067448627872 
  2104.0   886.9279606164644   1827.5126268145325   4.783633308967078   450.7918219806335   35.46829809891925   1336.4688738268983 
  2105.0   887.6472259868506   1828.8941060766751   4.8411428144396025   452.02139956700864   35.51666341247891   1336.514900102196 
  2106.0   886.975961058472   1828.3073063278273   4.672456086092311   451.5623672832076   35.52933285253993   1336.5431493330843 
  2107.0   887.0664803072974   1829.1652058007687   4.878568485139739   452.21036384165245   35.531059710957244   1336.5452123858875 
  2108.0   886.62257927361   1829.9296650595836   4.710951988412143   452.98647406368025   35.5872243276552   1336.645016409605 
  2109.0   885.7563528955282   1826.8452278487428   4.57012167175832   450.2464325946616   35.487725878423035   1336.540947553668 
  2110.0   886.5879920369141   1826.7306928941105   4.799012823405972   450.07651490427213   35.42923211388791   1336.4259330637635 
  2111.0   887.042537803686   1826.6750374541955   4.703710970516072   450.1375571723252   35.440521773271   1336.3932475197842 
  2112.0   886.7068829180283   1825.6083797971567   4.640764936218983   449.26890449091303   35.40345716497544   1336.2952529724566 
  2113.0   887.3279830001308   1825.7900334417848   4.781129773352527   449.43674809026663   35.38280181203653   1336.189352761481 
  2114.0   888.2446734902963   1826.3686744646727   4.782367247876593   450.04642168154885   35.40421293518287   1336.1356726958406 
  2115.0   888.4167074904728   1826.3714264926523   4.66986478361139   450.17408013612845   35.423103562815484   1336.1043772690634 
  2116.0   887.8480696707661   1826.1419971083221   4.706560376540823   449.98422673428087   35.409991946289054   1336.0412176213724 
