 year   CV   CS   DPM   RPM   BIO   HUM
  2005.0   803.5807810339877   1820.7543389209852   5.018370766805288   453.1350954768799   35.81851169706517   1326.7823626843376 
  2006.0   803.6042690266808   1820.8701843727363   4.800049569996081   453.10801640579   35.85283814236215   1327.1092800617284 
  2007.0   803.7261289303457   1819.5769930252934   4.806113796700135   451.65332411017516   35.796348464254876   1327.3212079028742 
  2008.0   804.0695334031983   1817.845836890144   4.7412200846817925   449.89847235745856   35.72497504263374   1327.481169448533 
  2009.0   805.3963952867549   1817.4729173167518   4.896030191069146   449.3154413829462   35.662347800743284   1327.59909813766 
  2010.0   806.4232657670003   1818.4524125571777   4.8832643145046495   450.0743383397429   35.684875435089445   1327.8099343414974 
  2011.0   807.3368722167128   1819.1610356825147   4.899690222749946   450.5333336848176   35.7034378320595   1328.0245740207208 
  2012.0   807.0372384487964   1818.3839486544591   4.7316084326272705   449.75961087796225   35.689123331516626   1328.2036064680833 
  2013.0   807.8329493544344   1818.244250718225   4.884231597098359   449.38763719827114   35.64245065009545   1328.3299323028639 
  2014.0   808.6025326655634   1818.9419686860394   4.855731765646189   449.9079084860521   35.65833477887684   1328.519994169555 
  2015.0   809.7741187536028   1818.621137589425   4.810503876694791   449.48309522149304   35.64546047652616   1328.6820778462716 
  2016.0   810.4501026520703   1819.2037933792321   4.8627590725719605   449.82171106087594   35.65248603319145   1328.8668366919608 
  2017.0   810.9168084699322   1819.8786080965926   4.87098317392851   450.2841121892636   35.66651308761539   1329.056999616229 
  2018.0   811.2644510446236   1819.10184267632   4.765831913789414   449.48758459967513   35.644896325874576   1329.2035290430988 
  2019.0   812.19362188599   1819.1988865913834   4.930849253870842   449.3488674288702   35.61126779806056   1329.3079009845453 
  2020.0   812.5314177225586   1820.2129083943205   4.909434456550769   450.154998536359   35.64737632864106   1329.5010995105233 
  2021.0   812.7195288802869   1820.9405394034275   4.8532972645912995   450.6918935358261   35.68275875620152   1329.7125893584036 
  2022.0   812.5703386093311   1820.1127089540507   4.774813303843492   449.8004993088325   35.66551937577529   1329.871876922907 
  2023.0   812.3171529112944   1819.3755458327523   4.848251702679749   448.94362169053676   35.61535684688935   1329.9683161381445 
  2024.0   812.7855170137284   1819.429540499737   4.863839606044758   448.86836877763636   35.60413493202208   1330.0931982479094 
  2025.0   813.344114397395   1819.9804536530532   4.862082885271712   449.2651585529091   35.614717338714584   1330.2384955975012 
  2026.0   814.0777315735336   1819.326020812289   4.81602397233961   448.5532692585402   35.59751275517359   1330.3592130395334 
  2027.0   814.9667267281864   1820.022393709107   4.940447384705961   449.00228558920713   35.59868562031208   1330.4809740869277 
  2028.0   814.8199744952544   1821.406221263929   4.910131614980745   450.1758635928   35.64923825377236   1330.6709893151599 
  2029.0   814.6442131504806   1821.4579216337768   4.845340427335841   450.12594206244876   35.6583378634263   1330.8283014215797 
  2030.0   814.4524205295536   1821.5250314580167   4.852804513730088   450.0447741995013   35.655191878217764   1330.972259672059 
  2031.0   814.3091389459637   1821.70181350679   4.881178489035204   450.08449052386044   35.64477939324424   1331.0913645970738 
  2032.0   814.2790294099108   1823.2930449440682   4.996608035766483   451.3262222442412   35.68747285946524   1331.2827412531242 
  2033.0   813.9337103131274   1824.3660039117588   4.86948310375823   452.2237246403081   35.74847746068147   1331.5243187898518 
  2034.0   813.8079930299637   1823.3026926684997   4.776017715647031   451.13772946162027   35.718610457320615   1331.670335698428 
  2035.0   814.8114097169089   1824.756681118189   4.979664145037223   452.16888804060136   35.74502813638454   1331.8631000359076 
  2036.0   815.0526501162632   1825.9920551707187   4.891856244307564   453.1485993306521   35.81158488736609   1332.1400157700534 
  2037.0   814.1644056977298   1824.7865263215754   4.743742340322414   451.92441430667213   35.78997847355133   1332.3283911641818 
  2038.0   814.5310447728523   1824.5341617504853   4.918846824550555   451.4030279612832   35.748676698860635   1332.4636100032567 
  2039.0   814.5127590195674   1824.4372320532802   4.788165108994615   451.2490755118011   35.75216584413554   1332.6478256667897 
  2040.0   814.2761356394509   1823.366646629193   4.752755005937393   450.1471583559749   35.701742130897294   1332.7649915910326 
  2041.0   814.0041103350653   1822.4452171694654   4.8135155269925844   449.16540289250315   35.63803655412626   1332.828260744901 
  2042.0   814.0173696250183   1823.3100591611817   4.908684546287323   449.8151438246481   35.64106724624317   1332.945163481914 
  2043.0   813.8804313753125   1823.156232018667   4.853553926548143   449.62603037884526   35.63133912575468   1333.0453095677972 
  2044.0   814.6115614741304   1823.1355551786191   4.906514199001673   449.4821901495605   35.61629236125178   1333.1305601261795 
  2045.0   815.1274633559041   1824.6211806159915   4.946021485213852   450.7031376536514   35.66739086176444   1333.3046312081049 
  2046.0   814.2539792704506   1824.5287731656338   4.829967506895588   450.5747296823287   35.67631572700457   1333.4477605781128 
  2047.0   813.5455300073099   1824.1746493888038   4.824291260874748   450.1433105875982   35.65852804233901   1333.5485190116897 
  2048.0   813.8231676231829   1825.3681825376323   4.972106601372808   451.033262993991   35.67758285988383   1333.6852289449705 
  2049.0   813.8301467045851   1827.8786197404836   5.003288501580785   453.1617214812594   35.77383033117429   1333.9397799227095 
  2050.0   812.8477903673513   1827.0915244589478   4.75120283238581   452.3993738410542   35.79325409267358   1334.1476951078503 
  2051.0   812.1369668210106   1826.05853735679   4.8120972098120625   451.2587489002586   35.74235695875692   1334.2453331364793 
  2052.0   811.9621220635863   1825.876874264789   4.816912026110212   450.97271313723417   35.72358217174291   1334.3636664736773 
  2053.0   811.6845802339036   1825.7320789549753   4.786870233477372   450.75960887326903   35.70895770181404   1334.476640635134 
  2054.0   811.7380700383356   1826.1443839478375   4.861244003704509   450.9818537237423   35.706370821455124   1334.5949168172376 
  2055.0   810.5794889378247   1826.0022322935952   4.773575389729685   450.81497248472306   35.70047570063902   1334.7132079264263 
  2056.0   810.3171393675723   1825.510337406649   4.822030392223442   450.24295469879456   35.66245134441151   1334.7829006134696 
  2057.0   810.8211448698329   1826.1344992219174   4.859620346669475   450.6716142192982   35.68216937856482   1334.921096048835 
